year,buyer,buyer_sales,seller,seller_sector,total_trans
2006,603,5851.3125,36,8,605.42297
2007,603,8781.9512,49,3,623.38745
2007,603,8781.9512,49,12,625.89777
2007,603,8781.9512,16,11,610.815
2007,603,8781.9512,26,9,597.58893
2007,603,8781.9512,13,2,618.16595
2007,603,8781.9512,36,8,606.85229
2007,603,8781.9512,21,7,629.7724
2007,603,8781.9512,19,10,630.36969
2007,603,8781.9512,2,1,613.065
2007,603,8781.9512,37,4,622.58917
2007,603,8781.9512,3,6,603.44775
2008,603,7706.416,14,10,605.92926
2008,603,7706.416,36,8,594.99292
2008,603,7706.416,49,3,616.38727
2008,603,7706.416,42,4,610.39258
2008,603,7706.416,26,9,609.60883
2008,603,7706.416,17,2,606.20398
2008,603,7706.416,16,11,605.27869
2008,603,7706.416,21,7,607.31891
2008,603,7706.416,1,12,635.52399
2008,603,7706.416,39,5,608.40436
2008,603,7706.416,20,1,606.37537
2009,603,10768.645,46,2,600.19818
2009,603,10768.645,36,8,608.35699
2009,603,10768.645,49,3,611.54364
2009,603,10768.645,46,6,611.86609
2009,603,10768.645,20,1,606.33179
2009,603,10768.645,39,5,634.00763
2009,603,10768.645,26,9,643.67963
2009,603,10768.645,46,4,614.85565
2009,603,10768.645,14,10,615.64545
2009,603,10768.645,21,7,606.52734
2009,603,10768.645,1,12,615.63245
2010,603,8762.6504,16,11,633.52454
2010,603,8762.6504,24,1,610.92474
2010,603,8762.6504,49,3,625.03058
2010,603,8762.6504,25,2,583.48926
2010,603,8762.6504,26,9,631.72485
2010,603,8762.6504,34,12,614.11627
2010,603,8762.6504,41,5,611.45465
2010,603,8762.6504,36,8,613.01099
2010,603,8762.6504,14,10,618.177
2010,603,8762.6504,46,6,605.36029
2010,603,8762.6504,21,7,615.83716
2000,604,7871.4492,46,2,614.79108
2000,604,7871.4492,42,1,605.77545
2000,604,7871.4492,11,5,598.94611
2000,604,7871.4492,50,3,597.97955
2000,604,7871.4492,9,4,611.57312
2000,604,7871.4492,2,6,613.2887
2000,604,7871.4492,17,8,612.63025
2000,604,7871.4492,46,7,616.46484
2001,604,7914.6064,17,8,621.55377
2001,604,7914.6064,11,5,615.84882
2001,604,7914.6064,9,4,622.92157
2001,604,7914.6064,46,2,619.03998
2001,604,7914.6064,46,7,610.08649
2001,604,7914.6064,42,1,605.20831
2001,604,7914.6064,50,3,598.79291
2001,604,7914.6064,2,6,621.15479
2002,604,6869.77,42,1,600.69379
2002,604,6869.77,9,4,599.36658
2002,604,6869.77,11,5,607.11377
2002,604,6869.77,19,8,597.11072
2002,604,6869.77,11,6,621.38788
2002,604,6869.77,46,2,616.48242
2002,604,6869.77,24,3,614.83032
2002,604,6869.77,50,7,612.78436
2003,604,6891.1099,24,4,598.12213
2003,604,6891.1099,11,6,611.41962
2003,604,6891.1099,8,5,617.97552
2003,604,6891.1099,50,7,610.41486
2003,604,6891.1099,42,1,614.54681
2003,604,6891.1099,19,8,624.53522
2003,604,6891.1099,29,3,606.50244
2003,604,6891.1099,46,2,607.59357
2004,604,5878.8125,22,7,604.93066
2004,604,5878.8125,19,8,616.78845
2004,604,5878.8125,29,3,614.84253
2004,604,5878.8125,8,5,610.6142
2004,604,5878.8125,46,2,606.39392
2004,604,5878.8125,42,1,615.46265
2004,604,5878.8125,36,4,601.94678
2004,604,5878.8125,11,6,607.83325
2005,604,4278.8203,8,5,609.47205
2005,604,4278.8203,5,2,602.9212
2005,604,4278.8203,11,6,627.00708
2005,604,4278.8203,42,1,606.60242
2005,604,4278.8203,29,3,614.34113
2005,604,4278.8203,36,4,602.96674
2005,604,4278.8203,22,7,615.5097
2006,604,5916.5864,22,7,627.76105
2006,604,5916.5864,29,3,618.72833
2006,604,5916.5864,11,6,601.81488
2006,604,5916.5864,5,2,605.06219
2006,604,5916.5864,2,4,610.97858
2006,604,5916.5864,8,5,623.99884
2006,604,5916.5864,48,1,618.98401
2006,604,5916.5864,19,8,609.25873
2007,604,4647.0557,11,6,608.29102
2007,604,4647.0557,48,1,620.04156
2007,604,4647.0557,5,2,601.47394
2007,604,4647.0557,8,5,595.73901
2007,604,4647.0557,19,8,609.36359
2007,604,4647.0557,36,4,612.14667
2009,605,8124.6377,17,4,610.00952
2009,605,8124.6377,47,2,598.71442
2009,605,8124.6377,44,6,618.67712
2009,605,8124.6377,37,10,619.57666
2009,605,8124.6377,3,5,607.78412
2009,605,8124.6377,10,3,597.85999
2009,605,8124.6377,31,7,616.35828
2009,605,8124.6377,46,11,618.24707
2009,605,8124.6377,4,9,607.73834
2009,605,8124.6377,32,8,629.67206
2010,605,8802.4951,23,7,603.76447
2010,605,8802.4951,35,10,623.75665
2010,605,8802.4951,8,1,623.04541
2010,605,8802.4951,44,6,617.14722
2010,605,8802.4951,2,3,604.72034
2010,605,8802.4951,3,5,621.64063
2010,605,8802.4951,17,4,614.3894
2010,605,8802.4951,46,11,627.68414
2010,605,8802.4951,18,8,630.91217
2010,605,8802.4951,4,9,614.15936
2010,605,8802.4951,47,2,621.27533
2000,606,8141.583,14,8,615.3147
2000,606,8141.583,34,5,626.21161
2000,606,8141.583,24,3,613.35034
2000,606,8141.583,23,1,616.97107
2000,606,8141.583,15,2,610.13953
2000,606,8141.583,35,6,622.73584
2000,606,8141.583,46,9,625.08289
2000,606,8141.583,29,10,615.44336
2000,606,8141.583,46,7,592.32556
2000,606,8141.583,10,4,604.00836
2001,606,8140.6294,14,8,608.039
2001,606,8140.6294,34,5,607.3598
2001,606,8140.6294,46,7,614.12219
2001,606,8140.6294,45,3,607.28406
2001,606,8140.6294,32,10,622.95978
2001,606,8140.6294,10,4,609.30304
2001,606,8140.6294,15,2,609.16754
2001,606,8140.6294,46,9,638.8429
2001,606,8140.6294,35,6,605.3183
2001,606,8140.6294,23,1,618.23297
2002,606,7132.7778,14,8,611.31665
2002,606,7132.7778,32,10,617.81989
2002,606,7132.7778,46,7,610.78381
2002,606,7132.7778,6,6,618.00934
2002,606,7132.7778,10,4,617.2262
2002,606,7132.7778,8,9,624.10431
2002,606,7132.7778,1,2,594.34265
2002,606,7132.7778,44,1,609.82245
2002,606,7132.7778,34,5,616.86932
2002,606,7132.7778,45,3,612.48315
2003,606,4928.8008,10,7,628.06506
2003,606,4928.8008,32,10,607.55853
2003,606,4928.8008,28,6,599.96222
2003,606,4928.8008,44,1,626.5506
2003,606,4928.8008,14,8,632.07129
2003,606,4928.8008,24,3,606.612
2003,606,4928.8008,36,4,613.48083
2003,606,4928.8008,7,2,614.50049
2004,606,4320.832,10,7,623.07904
2004,606,4320.832,11,4,614.04596
2004,606,4320.832,26,8,618.2868
2004,606,4320.832,32,9,628.15051
2004,606,4320.832,24,3,620.30353
2004,606,4320.832,32,10,615.94531
2004,606,4320.832,28,6,601.021
2005,606,5468.1299,44,1,597.47253
2005,606,5468.1299,32,10,606.21155
2005,606,5468.1299,14,7,616.94946
2005,606,5468.1299,7,8,621.10907
2005,606,5468.1299,7,2,601.87512
2005,606,5468.1299,11,4,598.10864
2005,606,5468.1299,19,9,594.7583
2005,606,5468.1299,36,3,615.41223
2005,606,5468.1299,38,5,616.23303
2000,607,3690.8376,14,3,614.81964
2000,607,3690.8376,25,5,614.13916
2000,607,3690.8376,17,1,618.40277
2000,607,3690.8376,11,6,611.16718
2000,607,3690.8376,35,4,619.86707
2000,607,3690.8376,38,2,612.44183
2001,607,3656.4883,25,5,600.27637
2001,607,3656.4883,35,4,608.28809
2001,607,3656.4883,14,3,611.82581
2001,607,3656.4883,24,6,609.75537
2001,607,3656.4883,17,1,612.3219
2001,607,3656.4883,20,2,614.02081
2002,607,3673.1025,35,4,604.47754
2002,607,3673.1025,24,6,610.26813
2002,607,3673.1025,14,3,611.62341
2002,607,3673.1025,25,5,627.37964
2002,607,3673.1025,9,1,614.927
2002,607,3673.1025,20,2,604.42688
2003,607,2451.9333,25,5,609.83746
2003,607,2451.9333,24,6,616.01825
2003,607,2451.9333,9,1,604.92017
2003,607,2451.9333,26,4,621.15741
2004,607,3080.5435,20,2,614.21594
2004,607,3080.5435,9,1,615.75
2004,607,3080.5435,25,5,623.57764
2004,607,3080.5435,24,6,615.51111
2004,607,3080.5435,26,4,611.48871
2005,607,3071.5698,6,3,610.79681
2005,607,3071.5698,6,1,610.80566
2005,607,3071.5698,25,5,619.21301
2005,607,3071.5698,9,6,610.49237
2005,607,3071.5698,26,4,620.2619
2006,607,5681.3091,6,3,613.40643
2006,607,5681.3091,50,5,623.27576
2006,607,5681.3091,20,2,604.48981
2006,607,5681.3091,29,4,612.6958
2006,607,5681.3091,46,6,616.04449
2006,607,5681.3091,6,1,611.39697
2007,607,4698.625,20,2,617.48071
2007,607,4698.625,6,1,619.21643
2007,607,4698.625,29,4,613.76038
2007,607,4698.625,50,5,625.65308
2007,607,4698.625,1,6,606.61298
2007,607,4698.625,16,3,615.90161
2008,607,3069.4128,3,1,608.24799
2008,607,3069.4128,32,5,607.48792
2008,607,3069.4128,35,3,613.81158
2008,607,3069.4128,1,6,622.2077
2008,607,3069.4128,29,4,617.65765
2003,608,2443.5522,32,4,611.59448
2003,608,2443.5522,14,1,608.62335
2003,608,2443.5522,29,3,616.15155
2003,608,2443.5522,35,2,607.18286
2004,608,2454.8589,44,4,618.55701
2004,608,2454.8589,29,3,613.68658
2004,608,2454.8589,14,1,609.97992
2004,608,2454.8589,27,2,612.63531
2005,608,2450.0063,7,4,615.42059
2005,608,2450.0063,27,2,610.23969
2005,608,2450.0063,29,3,614.78448
2005,608,2450.0063,14,1,609.56146
2006,608,2444.9958,14,1,601.24774
2006,608,2444.9958,29,3,616.55768
2006,608,2444.9958,7,4,610.29303
2006,608,2444.9958,35,2,616.89746
2007,608,1839.3198,45,4,615.88367
2007,608,1839.3198,14,1,604.14862
2007,608,1839.3198,29,3,619.2876
2008,608,1836.4674,35,2,608.3667
2008,608,1836.4674,14,1,614.48767
2008,608,1836.4674,29,3,613.61304
2009,608,1832.3567,23,1,609.40668
2009,608,1832.3567,29,3,610.8537
2009,608,1832.3567,45,4,612.09637
2010,608,2462.7551,45,4,615.66711
2010,608,2462.7551,23,1,618.83643
2010,608,2462.7551,45,2,617.10962
2010,608,2462.7551,30,3,611.14197
2000,609,8717.1699,31,1,625.57117
2000,609,8717.1699,19,2,617.73773
2000,609,8717.1699,42,11,617.30389
2000,609,8717.1699,7,10,649.11554
2000,609,8717.1699,35,13,611.9165
2000,609,8717.1699,34,4,621.09485
2000,609,8717.1699,4,12,618.60461
2000,609,8717.1699,39,15,619.70959
2000,609,8717.1699,30,3,606.58765
2000,609,8717.1699,5,7,643.76184
2000,609,8717.1699,6,5,623.97046
2000,609,8717.1699,21,8,649.30487
2000,609,8717.1699,17,14,614.9079
2000,609,8717.1699,9,9,597.58337
2001,609,9573.2832,19,2,592.40881
2001,609,9573.2832,4,12,631.18243
2001,609,9573.2832,42,11,615.00842
2001,609,9573.2832,39,15,599.56415
2001,609,9573.2832,6,13,630.42853
2001,609,9573.2832,34,4,618.41016
2001,609,9573.2832,32,8,589.65656
2001,609,9573.2832,30,3,594.31354
2001,609,9573.2832,47,6,627.78894
2001,609,9573.2832,6,5,613.47968
2001,609,9573.2832,38,7,604.46771
2001,609,9573.2832,7,10,617.20679
2001,609,9573.2832,17,14,602.93103
2001,609,9573.2832,9,9,636.43628
2002,609,9016.29,10,1,604.37268
2002,609,9016.29,6,13,624.23822
2002,609,9016.29,42,11,630.44733
2002,609,9016.29,32,8,622.21497
2002,609,9016.29,7,10,599.11633
2002,609,9016.29,26,9,591.8233
2002,609,9016.29,38,7,597.94794
2002,609,9016.29,34,4,613.97327
2002,609,9016.29,21,5,617.24664
2002,609,9016.29,19,2,633.11377
2002,609,9016.29,42,15,621.49054
2002,609,9016.29,47,6,628.63953
2002,609,9016.29,17,14,631.66559
2003,609,9050.0176,6,13,617.97559
2003,609,9050.0176,29,9,598.29602
2003,609,9050.0176,32,8,623.8327
2003,609,9050.0176,30,3,614.0423
2003,609,9050.0176,7,10,650.31366
2003,609,9050.0176,47,6,620.49854
2003,609,9050.0176,38,7,614.11121
2003,609,9050.0176,10,12,616.91473
2003,609,9050.0176,42,15,605.72302
2003,609,9050.0176,10,1,619.47284
2003,609,9050.0176,17,14,616.02155
2003,609,9050.0176,19,2,637.54175
2003,609,9050.0176,36,11,615.27362
2004,609,10298.953,6,13,627.53699
2004,609,10298.953,34,4,625.23279
2004,609,10298.953,7,10,638.68024
2004,609,10298.953,4,1,662.28467
2004,609,10298.953,47,6,613.79486
2004,609,10298.953,21,5,612.70801
2004,609,10298.953,7,9,619.21918
2004,609,10298.953,30,3,611.21204
2004,609,10298.953,36,11,622.52252
2004,609,10298.953,10,12,616.32556
2004,609,10298.953,11,14,607.00134
2004,609,10298.953,32,8,591.07666
2004,609,10298.953,38,7,612.48553
2004,609,10298.953,42,15,634.04279
2004,609,10298.953,19,2,604.8302
2005,609,8440.4072,14,2,622.21838
2005,609,8440.4072,2,7,637.38318
2005,609,8440.4072,32,8,619.09253
2005,609,8440.4072,7,10,619.37463
2005,609,8440.4072,11,14,601.60217
2005,609,8440.4072,36,11,636.40625
2005,609,8440.4072,18,12,615.82251
2005,609,8440.4072,6,13,634.51453
2005,609,8440.4072,4,1,620.96863
2005,609,8440.4072,47,6,585.98584
2005,609,8440.4072,42,15,632.9339
2005,609,8440.4072,7,9,614.10437
2006,609,10242.705,4,1,606.42975
2006,609,10242.705,29,3,603.28253
2006,609,10242.705,11,14,614.35547
2006,609,10242.705,36,11,629.21832
2006,609,10242.705,34,4,611.20514
2006,609,10242.705,21,5,643.46417
2006,609,10242.705,32,8,604.38312
2006,609,10242.705,2,7,627.63452
2006,609,10242.705,47,6,601.49432
2006,609,10242.705,7,9,626.74957
2006,609,10242.705,18,12,608.77881
2006,609,10242.705,6,13,613.49359
2006,609,10242.705,11,10,638.42419
2006,609,10242.705,14,2,594.30316
2006,609,10242.705,25,15,619.48822
2007,609,9034.8936,2,7,625.02435
2007,609,9034.8936,28,1,617.59363
2007,609,9034.8936,11,14,620.48444
2007,609,9034.8936,47,6,607.02716
2007,609,9034.8936,19,15,635.17761
2007,609,9034.8936,21,5,618.29022
2007,609,9034.8936,29,3,614.71796
2007,609,9034.8936,18,12,608.75592
2007,609,9034.8936,12,13,607.61285
2007,609,9034.8936,32,8,642.76086
2007,609,9034.8936,7,9,620.21899
2007,609,9034.8936,34,4,600.2077
2007,609,9034.8936,23,2,617.02234
2008,609,9149.3633,33,11,630.36755
2008,609,9149.3633,29,10,615.5036
2008,609,9149.3633,7,9,619.17389
2008,609,9149.3633,28,15,633.35925
2008,609,9149.3633,2,7,615.70428
2008,609,9149.3633,12,13,645.90466
2008,609,9149.3633,18,12,624.63751
2008,609,9149.3633,29,3,625.65082
2008,609,9149.3633,21,5,610.79773
2008,609,9149.3633,28,1,608.47186
2008,609,9149.3633,47,6,631.77399
2008,609,9149.3633,34,4,651.4801
2008,609,9149.3633,21,8,636.53784
2009,609,10047.495,6,5,605.073
2009,609,10047.495,40,9,605.32013
2009,609,10047.495,40,14,598.23981
2009,609,10047.495,12,13,629.3819
2009,609,10047.495,23,3,630.95111
2009,609,10047.495,21,8,605.46417
2009,609,10047.495,18,2,613.13043
2009,609,10047.495,47,6,613.80164
2009,609,10047.495,18,12,631.77478
2009,609,10047.495,31,10,623.95837
2009,609,10047.495,46,4,631.51434
2009,609,10047.495,33,11,624.13513
2009,609,10047.495,28,1,634.75067
2001,610,7385.8291,12,1,609.77136
2001,610,7385.8291,2,11,590.39777
2001,610,7385.8291,23,6,624.04889
2001,610,7385.8291,29,8,623.74048
2001,610,7385.8291,9,10,622.58948
2001,610,7385.8291,1,9,619.43378
2001,610,7385.8291,36,12,620.36963
2001,610,7385.8291,19,3,618.49414
2001,610,7385.8291,9,7,613.57922
2001,610,7385.8291,30,5,618.651
2001,610,7385.8291,21,2,619.89569
2001,610,7385.8291,13,4,604.85791
2002,610,6190.9028,23,6,640.27509
2002,610,6190.9028,13,4,605.16534
2002,610,6190.9028,1,9,634.02734
2002,610,6190.9028,29,8,614.48035
2002,610,6190.9028,2,11,610.23273
2002,610,6190.9028,12,1,609.92383
2002,610,6190.9028,17,7,624.07458
2002,610,6190.9028,30,5,615.66931
2002,610,6190.9028,7,2,620.33685
2002,610,6190.9028,9,10,616.71747
2000,611,11240.523,34,3,590.02301
2000,611,11240.523,15,14,630.7522
2000,611,11240.523,36,17,624.82727
2000,611,11240.523,29,12,633.57635
2000,611,11240.523,22,7,623.66791
2000,611,11240.523,32,11,620.31439
2000,611,11240.523,30,18,663.66956
2000,611,11240.523,5,2,612.40869
2000,611,11240.523,6,13,646.72742
2000,611,11240.523,10,8,630.76642
2000,611,11240.523,30,1,611.87732
2000,611,11240.523,37,16,596.13049
2000,611,11240.523,35,9,626.74316
2000,611,11240.523,20,6,628.26172
2000,611,11240.523,40,19,626.21381
2000,611,11240.523,38,5,626.98065
2000,611,11240.523,35,4,618.89929
2000,611,11240.523,5,10,628.68335
2001,611,10472.097,44,15,618.09509
2001,611,10472.097,1,5,618.75128
2001,611,10472.097,37,16,619.22546
2001,611,10472.097,29,12,618.36243
2001,611,10472.097,41,2,639.81708
2001,611,10472.097,35,4,639.62946
2001,611,10472.097,32,11,586.05005
2001,611,10472.097,34,3,646.50598
2001,611,10472.097,20,6,597.88196
2001,611,10472.097,36,17,639.26685
2001,611,10472.097,10,13,628.48199
2001,611,10472.097,30,18,631.55121
2001,611,10472.097,30,1,606.16791
2001,611,10472.097,22,7,611.41284
2001,611,10472.097,20,8,552.31494
2001,611,10472.097,15,14,598.94336
2001,611,10472.097,40,19,619.63867
2000,612,5731.4746,50,1,615.11658
2000,612,5731.4746,46,6,617.11493
2000,612,5731.4746,31,5,627.21271
2000,612,5731.4746,36,4,619.54608
2000,612,5731.4746,25,3,620.90344
2000,612,5731.4746,6,2,631.58087
2001,612,3479.095,46,6,626.67151
2001,612,3479.095,36,4,620.89276
2001,612,3479.095,32,1,615.69159
2001,612,3479.095,6,2,615.83917
2002,612,2456.9873,3,3,623.51904
2002,612,2456.9873,6,2,608.61206
2002,612,2456.9873,36,4,608.57886
2002,612,2456.9873,18,5,616.27728
2003,612,3746.0132,3,3,617.67389
2003,612,3746.0132,18,6,627.3988
2003,612,3746.0132,18,5,634.23608
2003,612,3746.0132,6,2,622.54297
2003,612,3746.0132,36,4,621.84711
2003,612,3746.0132,32,1,622.31439
2004,612,3700.6057,3,3,624.80756
2004,612,3700.6057,18,5,617.29755
2004,612,3700.6057,36,4,618.65472
2004,612,3700.6057,6,2,603.46484
2004,612,3700.6057,18,6,622.52588
2004,612,3700.6057,15,1,613.85516
2005,612,3689.7351,37,1,607.35278
2005,612,3689.7351,36,4,623.58319
2005,612,3689.7351,3,3,615.76874
2005,612,3689.7351,6,2,610.38141
2005,612,3689.7351,5,5,616.78357
2005,612,3689.7351,18,6,615.86548
2006,612,3707.561,5,5,610.86572
2006,612,3707.561,1,2,614.89496
2006,612,3707.561,11,1,624.02533
2006,612,3707.561,36,4,623.90912
2006,612,3707.561,3,3,616.21277
2006,612,3707.561,18,6,617.6532
2007,612,3678.6582,18,6,614.25531
2007,612,3678.6582,20,2,612.72467
2007,612,3678.6582,37,5,610.92584
2007,612,3678.6582,3,3,611.67322
2007,612,3678.6582,36,4,610.13879
2007,612,3678.6582,11,1,618.94049
2008,612,4091.8945,3,3,618.38818
2008,612,4091.8945,20,2,613.99725
2008,612,4091.8945,48,6,625.4342
2008,612,4091.8945,36,4,614.10773
2008,612,4091.8945,37,5,619.9671
2009,612,3082.0767,36,4,624.93402
2009,612,3082.0767,3,3,608.63812
2009,612,3082.0767,20,2,603.61804
2009,612,3082.0767,37,5,623.1272
2009,612,3082.0767,10,6,621.75934
2010,612,2473.7981,10,6,613.72308
2010,612,2473.7981,3,3,618.96631
2010,612,2473.7981,37,5,625.90698
2010,612,2473.7981,20,2,615.20166
2003,613,4071.2402,39,2,622.1803
2003,613,4071.2402,17,5,616.36743
2003,613,4071.2402,29,3,619.55579
2003,613,4071.2402,25,4,606.64502
2003,613,4071.2402,48,1,606.49164
2004,613,1844.3694,39,2,611.2207
2004,613,1844.3694,25,4,618.96198
2004,613,1844.3694,29,3,614.18665
2005,613,5099.8423,25,4,618.19104
2005,613,5099.8423,48,1,619.18329
2005,613,5099.8423,4,5,619.27356
2005,613,5099.8423,47,2,617.73828
2005,613,5099.8423,27,3,625.45624
2006,613,3473.0632,25,4,615.46527
2006,613,3473.0632,4,5,620.27631
2006,613,3473.0632,15,1,621.89319
2006,613,3473.0632,47,2,615.42847
2007,613,3096.6438,13,1,618.51416
2007,613,3096.6438,27,3,614.07819
2007,613,3096.6438,3,2,623.95203
2007,613,3096.6438,4,5,617.14801
2007,613,3096.6438,25,4,622.95135
2008,613,2457.417,10,4,618.36694
2008,613,2457.417,13,1,608.31201
2008,613,2457.417,3,2,613.68512
2008,613,2457.417,27,3,617.05304
2009,613,2474.2556,10,4,609.3031
2009,613,2474.2556,13,1,619.00739
2009,613,2474.2556,42,5,625.12531
2009,613,2474.2556,5,3,620.81982
2010,613,3094.1587,13,1,615.36938
2010,613,3094.1587,30,2,615.91223
2010,613,3094.1587,42,5,618.30066
2010,613,3094.1587,10,4,620.74335
2010,613,3094.1587,2,3,623.83313
2001,614,617.27832,23,1,617.27832
2002,614,617.138,11,1,617.138
2003,614,615.91577,11,1,615.91577
2004,614,617.96222,11,1,617.96222
2005,614,617.00427,11,1,617.00427
2006,614,618.12854,11,1,618.12854
2007,614,616.39819,11,1,616.39819
2008,614,618.0802,11,1,618.0802
2009,614,616.71875,11,1,616.71875
2000,615,10060.897,19,10,638.59229
2000,615,10060.897,5,9,619.37921
2000,615,10060.897,21,2,608.69189
2000,615,10060.897,28,3,650.09656
2000,615,10060.897,37,18,673.92725
2000,615,10060.897,39,16,643.3877
2000,615,10060.897,22,13,609.09198
2000,615,10060.897,34,4,624.39581
2000,615,10060.897,29,7,621.82489
2000,615,10060.897,14,14,649.89771
2000,615,10060.897,38,8,612.64685
2000,615,10060.897,39,1,620.62042
2000,615,10060.897,20,12,614.90631
2000,615,10060.897,40,6,622.36682
2000,615,10060.897,19,17,634.07843
2000,615,10060.897,24,15,616.99371
2001,615,9705.3652,40,6,626.7005
2001,615,9705.3652,5,11,610.43878
2001,615,9705.3652,34,4,615.03046
2001,615,9705.3652,42,10,650.19513
2001,615,9705.3652,29,7,620.91803
2001,615,9705.3652,20,12,609.67255
2001,615,9705.3652,47,18,634.71228
2001,615,9705.3652,1,3,634.75653
2001,615,9705.3652,21,2,617.47687
2001,615,9705.3652,39,1,624.13525
2001,615,9705.3652,38,8,611.56738
2001,615,9705.3652,39,16,618.31812
2001,615,9705.3652,7,14,623.70746
2001,615,9705.3652,9,17,607.7359
2002,615,12728.167,11,5,615.08472
2002,615,12728.167,7,14,642.12372
2002,615,12728.167,6,13,640.75024
2002,615,12728.167,17,15,625.30139
2002,615,12728.167,20,12,642.26764
2002,615,12728.167,39,1,597.35767
2002,615,12728.167,47,11,626.18903
2002,615,12728.167,21,2,639.76086
2002,615,12728.167,39,16,631.40485
2002,615,12728.167,40,6,602.52509
2002,615,12728.167,29,7,653.67365
2002,615,12728.167,38,8,651.75781
2002,615,12728.167,40,9,645.7821
2002,615,12728.167,47,18,622.5459
2002,615,12728.167,34,4,630.36261
2002,615,12728.167,23,3,624.14404
2002,615,12728.167,42,10,637.13617
2003,615,12801.722,36,10,630.61932
2003,615,12801.722,9,3,628.24237
2003,615,12801.722,26,12,638.27368
2003,615,12801.722,34,6,638.40674
2003,615,12801.722,11,5,638.729
2003,615,12801.722,21,2,627.51849
2003,615,12801.722,47,18,639.4129
2003,615,12801.722,49,1,604.51038
2003,615,12801.722,39,16,652.55872
2003,615,12801.722,47,11,614.04059
2003,615,12801.722,6,13,593.59454
2003,615,12801.722,29,7,626.29749
2003,615,12801.722,50,9,624.71643
2003,615,12801.722,41,8,644.80139
2004,615,12846.889,14,15,646.0376
2004,615,12846.889,47,18,617.01007
2004,615,12846.889,47,11,655.17651
2004,615,12846.889,21,13,635.32129
2004,615,12846.889,49,1,604.31055
2004,615,12846.889,26,5,612.63837
2004,615,12846.889,7,10,625.67438
2004,615,12846.889,8,2,629.55212
2004,615,12846.889,6,6,617.4566
2004,615,12846.889,9,3,648.3432
2004,615,12846.889,29,7,642.48584
2004,615,12846.889,50,9,612.06171
2004,615,12846.889,3,8,643.68323
2004,615,12846.889,18,14,657.13733
2005,615,10810.204,2,6,626.78058
2005,615,10810.204,18,11,632.62177
2005,615,10810.204,20,12,627.66541
2005,615,10810.204,8,2,621.73035
2005,615,10810.204,18,13,610.74268
2005,615,10810.204,7,10,641.47308
2005,615,10810.204,26,5,640.21381
2005,615,10810.204,6,17,605.65826
2005,615,10810.204,49,1,618.01288
2005,615,10810.204,25,16,642.49304
2005,615,10810.204,3,8,657.57849
2005,615,10810.204,47,18,661.06183
2005,615,10810.204,38,15,612.33246
2005,615,10810.204,18,9,611.83966
2006,615,12026.355,18,9,637.37958
2006,615,12026.355,11,3,634.59534
2006,615,12026.355,18,11,621.33636
2006,615,12026.355,26,5,622.69714
2006,615,12026.355,25,16,630.44781
2006,615,12026.355,42,6,596.4165
2006,615,12026.355,8,2,621.07922
2006,615,12026.355,47,18,641.00049
2006,615,12026.355,30,14,652.9549
2006,615,12026.355,49,1,628.49371
2006,615,12026.355,20,12,646.67853
2006,615,12026.355,3,8,606.72937
2006,615,12026.355,29,7,630.80597
2006,615,12026.355,38,15,621.20935
2006,615,12026.355,6,17,626.59601
2006,615,12026.355,19,4,607.93488
2007,615,11437.955,49,1,643.49719
2007,615,11437.955,20,12,634.12823
2007,615,11437.955,30,13,601.17767
2007,615,11437.955,25,16,636.71985
2007,615,11437.955,36,2,630.53839
2007,615,11437.955,18,9,607.67322
2007,615,11437.955,40,8,633.38745
2007,615,11437.955,18,11,622.84552
2007,615,11437.955,6,17,609.43915
2007,615,11437.955,7,10,634.89703
2007,615,11437.955,19,4,632.25946
2007,615,11437.955,30,14,645.28693
2007,615,11437.955,8,7,633.34479
2007,615,11437.955,26,5,614.19147
2007,615,11437.955,47,18,658.56909
2008,615,10448.302,19,4,659.02869
2008,615,10448.302,4,6,667.87042
2008,615,10448.302,30,15,633.31219
2008,615,10448.302,30,14,664.33966
2008,615,10448.302,29,2,619.32477
2008,615,10448.302,6,17,623.94775
2008,615,10448.302,18,18,618.29199
2008,615,10448.302,25,16,642.08875
2008,615,10448.302,31,9,636.65009
2008,615,10448.302,4,12,611.38708
2008,615,10448.302,7,10,624.16455
2008,615,10448.302,18,11,632.28375
2008,615,10448.302,26,5,612.17615
2008,615,10448.302,24,3,592.55566
2008,615,10448.302,49,1,610.88025
2009,615,13274.138,30,14,620.4621
2009,615,13274.138,5,18,626.99969
2009,615,13274.138,4,6,663.08142
2009,615,13274.138,24,3,630.12054
2009,615,13274.138,49,1,615.96063
2009,615,13274.138,29,2,615.59448
2009,615,13274.138,46,10,622.7052
2009,615,13274.138,40,8,649.30231
2009,615,13274.138,6,17,644.03925
2009,615,13274.138,30,15,599.16956
2009,615,13274.138,26,5,600.25146
2009,615,13274.138,18,11,641.50171
2009,615,13274.138,5,4,624.1087
2009,615,13274.138,4,12,620.17316
2009,615,13274.138,8,7,610.41302
2009,615,13274.138,31,9,613.65729
2009,615,13274.138,18,13,644.56689
2009,615,13274.138,28,16,632.03009
2000,616,10973.484,6,12,634.31726
2000,616,10973.484,12,9,610.79102
2000,616,10973.484,43,7,628.30133
2000,616,10973.484,26,10,617.76105
2000,616,10973.484,13,6,604.29407
2000,616,10973.484,22,13,615.5639
2000,616,10973.484,1,11,640.03638
2000,616,10973.484,39,4,616.90442
2000,616,10973.484,37,5,643.58313
